file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000087628:2+SC+on+GSPG+meth-neg	0.0	mzspec:MSV000087628:ccms_peak/2+SC+on+GSPG+meth-neg.mzML:scan:353	1	0.88	5	MSV000087628	NoID	MSV000087628/ccms_peak/2+SC+on+GSPG+meth-neg.mzML	MSV000087628/2+SC+on+GSPG+meth-neg.mzML	MSV000087628	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus	1901	automatic	No	No	No
mzspec:MSV000083835:7 SJ on SA meth-neg	0.0	mzspec:MSV000083835:updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SJ/7 SJ on SA meth-neg.mzXML:scan:346	1	0.88	5	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SJ/7 SJ on SA meth-neg.mzXML	MSV000083835/7 SJ on SA meth-neg.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:48	0.0	mzspec:MSV000083835:ccms_peak/MeOH_Neg_RAW/48.mzML:scan:296	1	0.88	5	MSV000083835	NoID	MSV000083835/ccms_peak/MeOH_Neg_RAW/48.mzML	MSV000083835/48.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:8	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/8.mzML:scan:279	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/8.mzML	MSV000083835/8.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:8 SJ on GSPG meth-neg	0.0	mzspec:MSV000083835:updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SJ/8 SJ on GSPG meth-neg.mzXML:scan:279	1	0.88	5	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SJ/8 SJ on GSPG meth-neg.mzXML	MSV000083835/8 SJ on GSPG meth-neg.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:49	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/49.mzML:scan:311	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/49.mzML	MSV000083835/49.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:40	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/40.mzML:scan:336	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/40.mzML	MSV000083835/40.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:26	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/26.mzML:scan:329	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/26.mzML	MSV000083835/26.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:39	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/39.mzML:scan:336	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/39.mzML	MSV000083835/39.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:50	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/50.mzML:scan:299	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/50.mzML	MSV000083835/50.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:27	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/27.mzML:scan:252	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/27.mzML	MSV000083835/27.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:7	0.0	mzspec:MSV000083835:ccms_peak/MeOH_Neg_RAW/7.mzML:scan:346	1	0.88	5	MSV000083835	NoID	MSV000083835/ccms_peak/MeOH_Neg_RAW/7.mzML	MSV000083835/7.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:28	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/28.mzML:scan:318	1	0.88	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/28.mzML	MSV000083835/28.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P2_A3_BA3_01_53200	-0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_A3_BA3_01_53200.mzML:scan:75	1	0.88	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_A3_BA3_01_53200.mzXML	MSV000085071/P2_A3_BA3_01_53200.mzXML	MSV000085071	Tricholoma mutabile		176011	automatic	Yes	No	No
mzspec:MSV000085071:P2_B6_BB6_01_53216	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B6_BB6_01_53216.mzML:scan:76	1	0.88	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B6_BB6_01_53216.mzML	MSV000085071/P2_B6_BB6_01_53216.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_H12_GH12_01_53191	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H12_GH12_01_53191.mzML:scan:57	1	0.87	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H12_GH12_01_53191.mzML	MSV000085071/P1_H12_GH12_01_53191.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_A9_BA9_01_53206	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_A9_BA9_01_53206.mzML:scan:50	1	0.87	5	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_A9_BA9_01_53206.mzML	MSV000085071/P2_A9_BA9_01_53206.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000084595:5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg.mzML:scan:196	1	0.87	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg.mzML	MSV000084595/5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg.mzML:scan:273	1	0.87	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg.mzML	MSV000084595/11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:25	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/25.mzML:scan:364	1	0.87	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/25.mzML	MSV000083835/25.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000088756:LsalmM_neg	-0.0	mzspec:MSV000088756:ccms_peak/NEG/LsalmM_neg.mzML:scan:136	1	0.87	5	MSV000088756	NoID	MSV000088756/peak/NEG/LsalmM_neg.mzML	MSV000088756/LsalmM_neg.mzML	MSV000088756	Fungi		4751	automatic	No	No	No
mzspec:MSV000084595:6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg.mzML:scan:220	1	0.87	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg.mzML	MSV000084595/6_1_clavu_M_SAMPLE_OE_5-Media_7_A6_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:29	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/29.mzML:scan:333	1	0.87	5	MSV000083835	NoID	MSV000083835/peak/MeOH_Neg_mzML/29.mzML	MSV000083835/29.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085619:11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg	0.0	mzspec:MSV000085619:ccms_peak/Raw/11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg.mzML:scan:273	1	0.87	5	MSV000085619	NoID	MSV000085619/ccms_peak/Raw/11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg.mzML	MSV000085619/11_1_clavu_M_SAMPLE_OE_5-Media_7_A11_Neg.mzML	MSV000085619	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus	1901	automatic	No	No	No
mzspec:MSV000085071:P2_D6_BD6_01_53242	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_D6_BD6_01_53242.mzML:scan:58	1	0.87	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_D6_BD6_01_53242.mzXML	MSV000085071/P2_D6_BD6_01_53242.mzXML	MSV000085071	Gomphus clavatus		80588	automatic	Yes	No	No
mzspec:MSV000083835:57	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/57.mzML:scan:235	1	0.86	5	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/57.mzML	MSV000083835/57.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:41	0.0	mzspec:MSV000083835:ccms_peak/MeOH_Neg_RAW/41.mzML:scan:329	1	0.86	5	MSV000083835	NoID	MSV000083835/ccms_peak/MeOH_Neg_RAW/41.mzML	MSV000083835/41.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P1_A10_GA10_01_53098	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_A10_GA10_01_53098.mzML:scan:56	1	0.86	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_A10_GA10_01_53098.mzXML	MSV000085071/P1_A10_GA10_01_53098.mzXML	MSV000085071	Amanita muscaria subsp. flavivolvata		1004507	automatic	Yes	No	No
mzspec:MSV000083835:37_neg_PBS	0.0	mzspec:MSV000083835:peak/PBS_mzML/37_neg_PBS.mzML:scan:269	1	0.86	5	MSV000083835	NoID	MSV000083835/peak/PBS_mzML/37_neg_PBS.mzML	MSV000083835/37_neg_PBS.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000084595:43_5_cattle_M_SAMPLE_WT_R5A_7_D7_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/43_5_cattle_M_SAMPLE_WT_R5A_7_D7_Neg.mzML:scan:285	1	0.86	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/43_5_cattle_M_SAMPLE_WT_R5A_7_D7_Neg.mzML	MSV000084595/43_5_cattle_M_SAMPLE_WT_R5A_7_D7_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P2_G4_BG4_01_53279	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_G4_BG4_01_53279.mzML:scan:64	1	0.86	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_G4_BG4_01_53279.mzXML	MSV000085071/P2_G4_BG4_01_53279.mzXML	MSV000085071	Clavulina cinerea		104202	automatic	Yes	No	No
mzspec:MSV000084595:44_0_M_Control_D8_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/44_0_M_Control_D8_Neg.mzML:scan:267	1	0.86	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/44_0_M_Control_D8_Neg.mzML	MSV000084595/44_0_M_Control_D8_Neg.mzML	MSV000084595	Streptomyces		QC	automatic	No	No	Yes
mzspec:MSV000084595:16_3_spec_M_SAMPLE_WT_YMS_7_B4_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/16_3_spec_M_SAMPLE_WT_YMS_7_B4_Neg.mzML:scan:208	1	0.86	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/16_3_spec_M_SAMPLE_WT_YMS_7_B4_Neg.mzML	MSV000084595/16_3_spec_M_SAMPLE_WT_YMS_7_B4_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P1_A12_GA12_01_53100	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_A12_GA12_01_53100.mzML:scan:75	1	0.85	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_A12_GA12_01_53100.mzXML	MSV000085071/P1_A12_GA12_01_53100.mzXML	MSV000085071	Tricholoma dulciolens		672594	automatic	Yes	No	No
mzspec:MSV000085071:P1_A7_GA7_01_53095	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_A7_GA7_01_53095.mzML:scan:50	1	0.85	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_A7_GA7_01_53095.mzXML	MSV000085071/P1_A7_GA7_01_53095.mzXML	MSV000085071	Alboleptonia adnatifolia	Alboleptonia sp.	2891654	manual	Yes	No	No
mzspec:MSV000088756:PatM_neg	0.0	mzspec:MSV000088756:ccms_peak/NEG/PatM_neg.mzML:scan:139	1	0.84	5	MSV000088756	NoID	MSV000088756/peak/NEG/PatM_neg.mzML	MSV000088756/PatM_neg.mzML	MSV000088756	Fungi		4751	automatic	No	No	No
mzspec:MSV000083835:34	0.0	mzspec:MSV000083835:peak/EtOAc_Neg_mzML/34.mzML:scan:392	1	0.84	5	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/34.mzML	MSV000083835/34.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P1_H6_GH6_01_53185	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H6_GH6_01_53185.mzML:scan:69	1	0.84	3	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_H6_GH6_01_53185.mzML	MSV000085071/P1_H6_GH6_01_53185.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_E2_GE2_01_53142	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_E2_GE2_01_53142.mzML:scan:64	1	0.84	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_E2_GE2_01_53142.mzXML	MSV000085071/P1_E2_GE2_01_53142.mzXML	MSV000085071	Connopus acervatus		117019	automatic	Yes	No	No
mzspec:MSV000085071:P2_D9_BD9_01_53245	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_D9_BD9_01_53245.mzML:scan:64	1	0.84	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_D9_BD9_01_53245.mzXML	MSV000085071/P2_D9_BD9_01_53245.mzXML	MSV000085071	Gymnopilus sapineus		86086	automatic	Yes	No	No
mzspec:MSV000085071:P1_E11_GE11_01_53151	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_E11_GE11_01_53151.mzML:scan:64	1	0.84	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_E11_GE11_01_53151.mzXML	MSV000085071/P1_E11_GE11_01_53151.mzXML	MSV000085071	Cortinarius anomalus		86079	automatic	Yes	No	No
mzspec:MSV000084595:49_MB-5_M_SAMPLE_WT_E1_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/49_MB-5_M_SAMPLE_WT_E1_Neg.mzML:scan:265	1	0.83	5	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/49_MB-5_M_SAMPLE_WT_E1_Neg.mzML	MSV000084595/49_MB-5_M_SAMPLE_WT_E1_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P1_D3_GD3_01_53130	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_D3_GD3_01_53130.mzML:scan:57	1	0.83	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_D3_GD3_01_53130.mzXML	MSV000085071/P1_D3_GD3_01_53130.mzXML	MSV000085071	Clitocybula atrialba	Clitocybula atroalba	346642	manual	Yes	No	No
mzspec:MSV000085071:P2_F8_BF8_01_53270	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F8_BF8_01_53270.mzML:scan:70	1	0.83	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F8_BF8_01_53270.mzXML	MSV000085071/P2_F8_BF8_01_53270.mzXML	MSV000085071	Pholiota flammans		109637	automatic	Yes	No	No
mzspec:MSV000085071:P2_F11_BF11_01_53273	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F11_BF11_01_53273.mzML:scan:69	1	0.83	3	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F11_BF11_01_53273.mzML	MSV000085071/P2_F11_BF11_01_53273.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_B2_GB2_01_53103	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_B2_GB2_01_53103.mzML:scan:65	1	0.83	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_B2_GB2_01_53103.mzXML	MSV000085071/P1_B2_GB2_01_53103.mzXML	MSV000085071	Amanita pantherinoides		2291733	automatic	Yes	No	No
mzspec:MSV000085974:KMRB15052230_neg	0.0	mzspec:MSV000085974:ccms_peak/KMRB15052230_neg.mzML:scan:194	1	0.82	4	MSV000085974	NoID	MSV000085974/ccms_peak/KMRB15052230_neg.mzXML	MSV000085974/KMRB15052230_neg.mzXML	MSV000085974	Polyporus tuberaster		38806	automatic	No	No	No
mzspec:MSV000083835:4	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/4.mzML:scan:343	1	0.82	4	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/4.mzML	MSV000083835/4.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000083835:4 SK on SA meth-neg	0.0	mzspec:MSV000083835:updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SK/4 SK on SA meth-neg.mzXML:scan:343	1	0.82	4	MSV000083835	NoID	MSV000083835/updates/2019-05-21_lfnothias_ad043d61/peak/Methanol/SK/4 SK on SA meth-neg.mzXML	MSV000083835/4 SK on SA meth-neg.mzXML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P2_F2_BF2_01_53264	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F2_BF2_01_53264.mzML:scan:50	1	0.82	4	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F2_BF2_01_53264.mzML	MSV000085071/P2_F2_BF2_01_53264.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085619:9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg	0.0	mzspec:MSV000085619:ccms_peak/Raw/9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg.mzML:scan:190	1	0.82	4	MSV000085619	NoID	MSV000085619/ccms_peak/Raw/9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg.mzML	MSV000085619/9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg.mzML	MSV000085619	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus	1901	automatic	No	No	No
mzspec:MSV000084595:9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg	0.0	mzspec:MSV000084595:peak/Negative_mzML/Sample/9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg.mzML:scan:190	1	0.82	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg.mzML	MSV000084595/9_1_clavu_M_SAMPLE_OE_5-Media_7_A9_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000085071:P1_G10_GF10_01_53176	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G10_GF10_01_53176.mzML:scan:65	1	0.82	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_G10_GF10_01_53176.mzXML	MSV000085071/P1_G10_GF10_01_53176.mzXML	MSV000085071	Suillellus amygdalinus		405850	automatic	Yes	No	No
mzspec:MSV000085071:P1_G8_GG8_01_53174	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G8_GG8_01_53174.mzML:scan:65	1	0.82	3	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G8_GG8_01_53174.mzML	MSV000085071/P1_G8_GG8_01_53174.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_F10_GF10_01_53163	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_F10_GF10_01_53163.mzML:scan:64	1	0.81	4	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_F10_GF10_01_53163.mzXML	MSV000085071/P1_F10_GF10_01_53163.mzXML	MSV000085071	Cortinarius caperatus		75324	automatic	Yes	No	No
mzspec:MSV000085071:P2_D3_BD3_01_53239	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_D3_BD3_01_53239.mzML:scan:70	1	0.81	3	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P2_mzXML/P2_D3_BD3_01_53239.mzML	MSV000085071/P2_D3_BD3_01_53239.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000083835:45	0.0	mzspec:MSV000083835:peak/MeOH_Neg_mzML/45.mzML:scan:329	1	0.8	4	MSV000083835	NoID	MSV000083835/peak/MeOH_High_res_mzML/45.mzML	MSV000083835/45.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000088756:GalucM_neg	-0.0	mzspec:MSV000088756:peak/NEG/GalucM_neg.mzML:scan:126	1	0.8	4	MSV000088756	NoID	MSV000088756/peak/NEG/GalucM_neg.mzML	MSV000088756/GalucM_neg.mzML	MSV000088756	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P1_G6_GG6_01_53172	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G6_GG6_01_53172.mzML:scan:64	1	0.8	3	MSV000085071	NoID	MSV000085071/ccms_peak/Mushrooms_NEG_P1_mzXML/P1_G6_GG6_01_53172.mzML	MSV000085071/P1_G6_GG6_01_53172.mzML	MSV000085071	Fungi		4751	automatic	No	No	No
mzspec:MSV000085071:P2_B8_BB8_01_53218	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_B8_BB8_01_53218.mzML:scan:53	1	0.8	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_B8_BB8_01_53218.mzXML	MSV000085071/P2_B8_BB8_01_53218.mzXML	MSV000085071	Gymnopilus ventricosus		1983730	automatic	Yes	No	No
mzspec:MSV000085071:P2_F12_BF12_01_53274	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F12_BF12_01_53274.mzML:scan:50	1	0.79	5	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F12_BF12_01_53274.mzXML	MSV000085071/P2_F12_BF12_01_53274.mzXML	MSV000085071	Polyporus leptocephalus		507467	automatic	Yes	No	No
mzspec:MSV000090005:Yeast_12C_10mM17min_ddMS_neg_1	0.0	mzspec:MSV000090005:peak/BEH_10mM_17min_MZML/Yeast_12C_10mM17min_ddMS_neg_1.mzML:scan:5944	1	0.79	4	MSV000090005	NoID	MSV000090005/peak/BEH_10mM_17min_MZML/Yeast_12C_10mM17min_ddMS_neg_1.mzML	MSV000090005/Yeast_12C_10mM17min_ddMS_neg_1.mzML	MSV000090005	Komagataella phaffii		460519	automatic	No	No	No
mzspec:MSV000082782:ISDnegc	-0.0	mzspec:MSV000082782:ccms_peak/raw/MTBLS464/ISDnegc.mzXML:scan:2110	1	0.79	4	MSV000082782	NoID	MSV000082782/ccms_peak/raw/MTBLS464/ISDnegc.mzXML	MSV000082782/ISDnegc.mzXML	MSV000082782	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000085071:P2_F5_BF5_01_53267	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F5_BF5_01_53267.mzML:scan:70	1	0.79	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F5_BF5_01_53267.mzXML	MSV000085071/P2_F5_BF5_01_53267.mzXML	MSV000085071	Bondarzewia occidentalis		1873428	automatic	Yes	No	No
mzspec:MSV000085071:P2_F1_BF1_01_53263	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_F1_BF1_01_53263.mzML:scan:63	1	0.79	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_F1_BF1_01_53263.mzXML	MSV000085071/P2_F1_BF1_01_53263.mzXML	MSV000085071	Schizophyllum commune		5334	automatic	Yes	No	No
mzspec:MSV000085071:P2_D1_BD1_01_53237	-0.0	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P2_mzXML/P2_D1_BD1_01_53237.mzML:scan:63	1	0.79	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P2_mzXML/P2_D1_BD1_01_53237.mzXML	MSV000085071/P2_D1_BD1_01_53237.mzXML	MSV000085071	Leratiomyces ceres		935580	automatic	Yes	No	No
mzspec:MSV000085071:P1_F3_GF3_01_53156	0.01	mzspec:MSV000085071:ccms_peak/Mushrooms_NEG_P1_mzXML/P1_F3_GF3_01_53156.mzML:scan:71	1	0.79	3	MSV000085071	NoID	MSV000085071/peak/Mushrooms_NEG_P1_mzXML/P1_F3_GF3_01_53156.mzXML	MSV000085071/P1_F3_GF3_01_53156.mzXML	MSV000085071	Cortinarius athabascus		2067842	automatic	Yes	No	No
mzspec:MSV000085974:KMRB15090836_neg	0.0	mzspec:MSV000085974:ccms_peak/KMRB15090836_neg.mzML:scan:195	1	0.78	4	MSV000085974	NoID	MSV000085974/ccms_peak/KMRB15090836_neg.mzXML	MSV000085974/KMRB15090836_neg.mzXML	MSV000085974	Lopharia cinerascens		103381	automatic	No	No	No
